"date","yearweek"
2012-03-11,"201211"
2012-03-12,"201211"
2012-03-13,"201211"
2012-03-14,"201211"
2012-03-15,"201211"
2012-03-16,"201211"
2012-03-17,"201211"
2012-03-18,"201212"
2012-03-19,"201212"
2012-03-20,"201212"
2012-03-21,"201212"
2012-03-22,"201212"
2012-03-23,"201212"
2012-03-24,"201212"
2012-03-25,"201213"
2012-03-26,"201213"
2012-03-27,"201213"
2012-03-28,"201213"
2012-03-29,"201213"
2012-03-30,"201213"
2012-03-31,"201213"
2012-04-01,"201214"
2012-04-02,"201214"
2012-04-03,"201214"
2012-04-04,"201214"
2012-04-05,"201214"
2012-04-06,"201214"
2012-04-07,"201214"
2012-04-08,"201215"
2012-04-09,"201215"
2012-04-10,"201215"
2012-04-11,"201215"
2012-04-12,"201215"
2012-04-13,"201215"
2012-04-14,"201215"
2012-04-15,"201216"
2012-04-16,"201216"
2012-04-17,"201216"
2012-04-18,"201216"
2012-04-19,"201216"
2012-04-20,"201216"
2012-04-21,"201216"
2012-04-22,"201217"
2012-04-23,"201217"
2012-04-24,"201217"
2012-04-25,"201217"
2012-04-26,"201217"
2012-04-27,"201217"
2012-04-28,"201217"
2012-04-29,"201218"
2012-04-30,"201218"
2012-05-01,"201218"
2012-05-02,"201218"
2012-05-03,"201218"
2012-05-04,"201218"
2012-05-05,"201218"
2012-05-06,"201219"
2012-05-07,"201219"
2012-05-08,"201219"
2012-05-09,"201219"
2012-05-10,"201219"
2012-05-11,"201219"
2012-05-12,"201219"
2012-05-13,"201220"
2012-05-14,"201220"
2012-05-15,"201220"
2012-05-16,"201220"
2012-05-17,"201220"
2012-05-18,"201220"
2012-05-19,"201220"
2012-05-20,"201221"
2012-05-21,"201221"
2012-05-22,"201221"
2012-05-23,"201221"
2012-05-24,"201221"
2012-05-25,"201221"
2012-05-26,"201221"
2012-05-27,"201222"
2012-05-28,"201222"
2012-05-29,"201222"
2012-05-30,"201222"
2012-05-31,"201222"
2012-06-01,"201222"
2012-06-02,"201222"
2012-06-03,"201223"
2012-06-04,"201223"
2012-06-05,"201223"
2012-06-06,"201223"
2012-06-07,"201223"
2012-06-08,"201223"
2012-06-09,"201223"
2012-06-10,"201224"
2012-06-11,"201224"
2012-06-12,"201224"
2012-06-13,"201224"
2012-06-14,"201224"
2012-06-15,"201224"
2012-06-16,"201224"
2012-06-17,"201225"
2012-06-18,"201225"
2012-06-19,"201225"
2012-06-20,"201225"
2012-06-21,"201225"
2012-06-22,"201225"
2012-06-23,"201225"
2012-06-24,"201226"
2012-06-25,"201226"
2012-06-26,"201226"
2012-06-27,"201226"
2012-06-28,"201226"
2012-06-29,"201226"
2012-06-30,"201226"
2012-07-01,"201227"
2012-07-02,"201227"
2012-07-03,"201227"
2012-07-04,"201227"
2012-07-05,"201227"
2012-07-06,"201227"
2012-07-07,"201227"
2012-07-08,"201228"
2012-07-09,"201228"
2012-07-10,"201228"
2012-07-11,"201228"
2012-07-12,"201228"
2012-07-13,"201228"
2012-07-14,"201228"
2012-07-15,"201229"
2012-07-16,"201229"
2012-07-17,"201229"
2012-07-18,"201229"
2012-07-19,"201229"
2012-07-20,"201229"
2012-07-21,"201229"
2012-07-22,"201230"
2012-07-23,"201230"
2012-07-24,"201230"
2012-07-25,"201230"
2012-07-26,"201230"
2012-07-27,"201230"
2012-07-28,"201230"
2012-07-29,"201231"
2012-07-30,"201231"
2012-07-31,"201231"
2012-08-01,"201231"
2012-08-02,"201231"
2012-08-03,"201231"
2012-08-04,"201231"
2012-08-05,"201232"
2012-08-06,"201232"
2012-08-07,"201232"
2012-08-08,"201232"
2012-08-09,"201232"
2012-08-10,"201232"
2012-08-11,"201232"
2012-08-12,"201233"
2012-08-13,"201233"
2012-08-14,"201233"
2012-08-15,"201233"
2012-08-16,"201233"
2012-08-17,"201233"
2012-08-18,"201233"
2012-08-19,"201234"
2012-08-20,"201234"
2012-08-21,"201234"
2012-08-22,"201234"
2012-08-23,"201234"
2012-08-24,"201234"
2012-08-25,"201234"
2012-08-26,"201235"
2012-08-27,"201235"
2012-08-28,"201235"
2012-08-29,"201235"
2012-08-30,"201235"
2012-08-31,"201235"
2012-09-01,"201235"
2012-09-02,"201236"
2012-09-03,"201236"
2012-09-04,"201236"
2012-09-05,"201236"
2012-09-06,"201236"
2012-09-07,"201236"
2012-09-08,"201236"
2012-09-09,"201237"
2012-09-10,"201237"
2012-09-11,"201237"
2012-09-12,"201237"
2012-09-13,"201237"
2012-09-14,"201237"
2012-09-15,"201237"
2012-09-16,"201238"
2012-09-17,"201238"
2012-09-18,"201238"
2012-09-19,"201238"
2012-09-20,"201238"
2012-09-21,"201238"
2012-09-22,"201238"
2012-09-23,"201239"
2012-09-24,"201239"
2012-09-25,"201239"
2012-09-26,"201239"
2012-09-27,"201239"
2012-09-28,"201239"
2012-09-29,"201239"
2012-09-30,"201240"
2012-10-01,"201240"
2012-10-02,"201240"
2012-10-03,"201240"
2012-10-04,"201240"
2012-10-05,"201240"
2012-10-06,"201240"
2012-10-07,"201241"
2012-10-08,"201241"
2012-10-09,"201241"
2012-10-10,"201241"
2012-10-11,"201241"
2012-10-12,"201241"
2012-10-13,"201241"
2012-10-14,"201242"
2012-10-15,"201242"
2012-10-16,"201242"
2012-10-17,"201242"
2012-10-18,"201242"
2012-10-19,"201242"
2012-10-20,"201242"
2012-10-21,"201243"
2012-10-22,"201243"
2012-10-23,"201243"
2012-10-24,"201243"
2012-10-25,"201243"
2012-10-26,"201243"
2012-10-27,"201243"
2012-10-28,"201244"
2012-10-29,"201244"
2012-10-30,"201244"
2012-10-31,"201244"
2012-11-01,"201244"
2012-11-02,"201244"
2012-11-03,"201244"
2012-11-04,"201245"
2012-11-05,"201245"
2012-11-06,"201245"
2012-11-07,"201245"
2012-11-08,"201245"
2012-11-09,"201245"
2012-11-10,"201245"
2012-11-11,"201246"
2012-11-12,"201246"
2012-11-13,"201246"
2012-11-14,"201246"
2012-11-15,"201246"
2012-11-16,"201246"
2012-11-17,"201246"
2012-11-18,"201247"
2012-11-19,"201247"
2012-11-20,"201247"
2012-11-21,"201247"
2012-11-22,"201247"
2012-11-23,"201247"
2012-11-24,"201247"
2012-11-25,"201248"
2012-11-26,"201248"
2012-11-27,"201248"
2012-11-28,"201248"
2012-11-29,"201248"
2012-11-30,"201248"
2012-12-01,"201248"
2012-12-02,"201249"
2012-12-03,"201249"
2012-12-04,"201249"
2012-12-05,"201249"
2012-12-06,"201249"
2012-12-07,"201249"
2012-12-08,"201249"
2012-12-09,"201250"
2012-12-10,"201250"
2012-12-11,"201250"
2012-12-12,"201250"
2012-12-13,"201250"
2012-12-14,"201250"
2012-12-15,"201250"
2012-12-16,"201251"
2012-12-17,"201251"
2012-12-18,"201251"
2012-12-19,"201251"
2012-12-20,"201251"
2012-12-21,"201251"
2012-12-22,"201251"
2012-12-23,"201252"
2012-12-24,"201252"
2012-12-25,"201252"
2012-12-26,"201252"
2012-12-27,"201252"
2012-12-28,"201252"
2012-12-29,"201252"
2012-12-30,"201301"
2012-12-31,"201301"
2013-01-01,"201301"
2013-01-02,"201301"
2013-01-03,"201301"
2013-01-04,"201301"
2013-01-05,"201301"
2013-01-06,"201302"
2013-01-07,"201302"
2013-01-08,"201302"
2013-01-09,"201302"
2013-01-10,"201302"
2013-01-11,"201302"
2013-01-12,"201302"
2013-01-13,"201303"
2013-01-14,"201303"
2013-01-15,"201303"
2013-01-16,"201303"
2013-01-17,"201303"
2013-01-18,"201303"
2013-01-19,"201303"
2013-01-20,"201304"
2013-01-21,"201304"
2013-01-22,"201304"
2013-01-23,"201304"
2013-01-24,"201304"
2013-01-25,"201304"
2013-01-26,"201304"
2013-01-27,"201305"
2013-01-28,"201305"
2013-01-29,"201305"
2013-01-30,"201305"
2013-01-31,"201305"
2013-02-01,"201305"
2013-02-02,"201305"
2013-02-03,"201306"
2013-02-04,"201306"
2013-02-05,"201306"
2013-02-06,"201306"
2013-02-07,"201306"
2013-02-08,"201306"
2013-02-09,"201306"
2013-02-10,"201307"
2013-02-11,"201307"
2013-02-12,"201307"
2013-02-13,"201307"
2013-02-14,"201307"
2013-02-15,"201307"
2013-02-16,"201307"
2013-02-17,"201308"
2013-02-18,"201308"
2013-02-19,"201308"
2013-02-20,"201308"
2013-02-21,"201308"
2013-02-22,"201308"
2013-02-23,"201308"
2013-02-24,"201309"
2013-02-25,"201309"
2013-02-26,"201309"
2013-02-27,"201309"
2013-02-28,"201309"
2013-03-01,"201309"
2013-03-02,"201309"
2013-03-03,"201310"
2013-03-04,"201310"
2013-03-05,"201310"
2013-03-06,"201310"
2013-03-07,"201310"
2013-03-08,"201310"
2013-03-09,"201310"
2013-03-10,"201311"
2013-03-11,"201311"
2013-03-12,"201311"
2013-03-13,"201311"
2013-03-14,"201311"
2013-03-15,"201311"
2013-03-16,"201311"
2013-03-17,"201312"
2013-03-18,"201312"
2013-03-19,"201312"
2013-03-20,"201312"
2013-03-21,"201312"
2013-03-22,"201312"
2013-03-23,"201312"
2013-03-24,"201313"
2013-03-25,"201313"
2013-03-26,"201313"
2013-03-27,"201313"
2013-03-28,"201313"
2013-03-29,"201313"
2013-03-30,"201313"
2013-03-31,"201314"
2013-04-01,"201314"
2013-04-02,"201314"
2013-04-03,"201314"
2013-04-04,"201314"
2013-04-05,"201314"
2013-04-06,"201314"
2013-04-07,"201315"
2013-04-08,"201315"
2013-04-09,"201315"
2013-04-10,"201315"
2013-04-11,"201315"
2013-04-12,"201315"
2013-04-13,"201315"
2013-04-14,"201316"
2013-04-15,"201316"
2013-04-16,"201316"
2013-04-17,"201316"
2013-04-18,"201316"
2013-04-19,"201316"
2013-04-20,"201316"
2013-04-21,"201317"
2013-04-22,"201317"
2013-04-23,"201317"
2013-04-24,"201317"
2013-04-25,"201317"
2013-04-26,"201317"
2013-04-27,"201317"
2013-04-28,"201318"
2013-04-29,"201318"
2013-04-30,"201318"
2013-05-01,"201318"
2013-05-02,"201318"
2013-05-03,"201318"
2013-05-04,"201318"
2013-05-05,"201319"
2013-05-06,"201319"
2013-05-07,"201319"
2013-05-08,"201319"
2013-05-09,"201319"
2013-05-10,"201319"
2013-05-11,"201319"
2013-05-12,"201320"
2013-05-13,"201320"
2013-05-14,"201320"
2013-05-15,"201320"
2013-05-16,"201320"
2013-05-17,"201320"
2013-05-18,"201320"
2013-05-19,"201321"
2013-05-20,"201321"
2013-05-21,"201321"
2013-05-22,"201321"
2013-05-23,"201321"
2013-05-24,"201321"
2013-05-25,"201321"
2013-05-26,"201322"
2013-05-27,"201322"
2013-05-28,"201322"
2013-05-29,"201322"
2013-05-30,"201322"
2013-05-31,"201322"
2013-06-01,"201322"
2013-06-02,"201323"
2013-06-03,"201323"
2013-06-04,"201323"
2013-06-05,"201323"
2013-06-06,"201323"
2013-06-07,"201323"
2013-06-08,"201323"
2013-06-09,"201324"
2013-06-10,"201324"
2013-06-11,"201324"
2013-06-12,"201324"
2013-06-13,"201324"
2013-06-14,"201324"
2013-06-15,"201324"
2013-06-16,"201325"
2013-06-17,"201325"
2013-06-18,"201325"
2013-06-19,"201325"
2013-06-20,"201325"
2013-06-21,"201325"
2013-06-22,"201325"
2013-06-23,"201326"
2013-06-24,"201326"
2013-06-25,"201326"
2013-06-26,"201326"
2013-06-27,"201326"
2013-06-28,"201326"
2013-06-29,"201326"
2013-06-30,"201327"
2013-07-01,"201327"
2013-07-02,"201327"
2013-07-03,"201327"
2013-07-04,"201327"
2013-07-05,"201327"
2013-07-06,"201327"
2013-07-07,"201328"
2013-07-08,"201328"
2013-07-09,"201328"
2013-07-10,"201328"
2013-07-11,"201328"
2013-07-12,"201328"
2013-07-13,"201328"
2013-07-14,"201329"
2013-07-15,"201329"
2013-07-16,"201329"
2013-07-17,"201329"
2013-07-18,"201329"
2013-07-19,"201329"
2013-07-20,"201329"
2013-07-21,"201330"
2013-07-22,"201330"
2013-07-23,"201330"
2013-07-24,"201330"
2013-07-25,"201330"
2013-07-26,"201330"
2013-07-27,"201330"
2013-07-28,"201331"
2013-07-29,"201331"
2013-07-30,"201331"
2013-07-31,"201331"
2013-08-01,"201331"
2013-08-02,"201331"
2013-08-03,"201331"
2013-08-04,"201332"
2013-08-05,"201332"
2013-08-06,"201332"
2013-08-07,"201332"
2013-08-08,"201332"
2013-08-09,"201332"
2013-08-10,"201332"
2013-08-11,"201333"
2013-08-12,"201333"
2013-08-13,"201333"
2013-08-14,"201333"
2013-08-15,"201333"
2013-08-16,"201333"
2013-08-17,"201333"
2013-08-18,"201334"
2013-08-19,"201334"
2013-08-20,"201334"
2013-08-21,"201334"
2013-08-22,"201334"
2013-08-23,"201334"
2013-08-24,"201334"
2013-08-25,"201335"
2013-08-26,"201335"
2013-08-27,"201335"
2013-08-28,"201335"
2013-08-29,"201335"
2013-08-30,"201335"
2013-08-31,"201335"
2013-09-01,"201336"
2013-09-02,"201336"
2013-09-03,"201336"
2013-09-04,"201336"
2013-09-05,"201336"
2013-09-06,"201336"
2013-09-07,"201336"
2013-09-08,"201337"
2013-09-09,"201337"
2013-09-10,"201337"
2013-09-11,"201337"
2013-09-12,"201337"
2013-09-13,"201337"
2013-09-14,"201337"
2013-09-15,"201338"
2013-09-16,"201338"
2013-09-17,"201338"
2013-09-18,"201338"
2013-09-19,"201338"
2013-09-20,"201338"
2013-09-21,"201338"
2013-09-22,"201339"
2013-09-23,"201339"
2013-09-24,"201339"
2013-09-25,"201339"
2013-09-26,"201339"
2013-09-27,"201339"
2013-09-28,"201339"
2013-09-29,"201340"
2013-09-30,"201340"
2013-10-01,"201340"
2013-10-02,"201340"
2013-10-03,"201340"
2013-10-04,"201340"
2013-10-05,"201340"
2013-10-06,"201341"
2013-10-07,"201341"
2013-10-08,"201341"
2013-10-09,"201341"
2013-10-10,"201341"
2013-10-11,"201341"
2013-10-12,"201341"
2013-10-13,"201342"
2013-10-14,"201342"
2013-10-15,"201342"
2013-10-16,"201342"
2013-10-17,"201342"
2013-10-18,"201342"
2013-10-19,"201342"
2013-10-20,"201343"
2013-10-21,"201343"
2013-10-22,"201343"
2013-10-23,"201343"
2013-10-24,"201343"
2013-10-25,"201343"
2013-10-26,"201343"
2013-10-27,"201344"
2013-10-28,"201344"
2013-10-29,"201344"
2013-10-30,"201344"
2013-10-31,"201344"
2013-11-01,"201344"
2013-11-02,"201344"
2013-11-03,"201345"
2013-11-04,"201345"
2013-11-05,"201345"
2013-11-06,"201345"
2013-11-07,"201345"
2013-11-08,"201345"
2013-11-09,"201345"
2013-11-10,"201346"
2013-11-11,"201346"
2013-11-12,"201346"
2013-11-13,"201346"
2013-11-14,"201346"
2013-11-15,"201346"
2013-11-16,"201346"
2013-11-17,"201347"
2013-11-18,"201347"
2013-11-19,"201347"
2013-11-20,"201347"
2013-11-21,"201347"
2013-11-22,"201347"
2013-11-23,"201347"
2013-11-24,"201348"
2013-11-25,"201348"
2013-11-26,"201348"
2013-11-27,"201348"
2013-11-28,"201348"
2013-11-29,"201348"
2013-11-30,"201348"
2013-12-01,"201349"
2013-12-02,"201349"
2013-12-03,"201349"
2013-12-04,"201349"
2013-12-05,"201349"
2013-12-06,"201349"
2013-12-07,"201349"
2013-12-08,"201350"
2013-12-09,"201350"
2013-12-10,"201350"
2013-12-11,"201350"
2013-12-12,"201350"
2013-12-13,"201350"
2013-12-14,"201350"
2013-12-15,"201351"
2013-12-16,"201351"
2013-12-17,"201351"
2013-12-18,"201351"
2013-12-19,"201351"
2013-12-20,"201351"
2013-12-21,"201351"
2013-12-22,"201352"
2013-12-23,"201352"
2013-12-24,"201352"
2013-12-25,"201352"
2013-12-26,"201352"
2013-12-27,"201352"
2013-12-28,"201352"
2013-12-29,"201401"
2013-12-30,"201401"
2013-12-31,"201401"
2014-01-01,"201401"
2014-01-02,"201401"
2014-01-03,"201401"
2014-01-04,"201401"
2014-01-05,"201402"
2014-01-06,"201402"
2014-01-07,"201402"
2014-01-08,"201402"
2014-01-09,"201402"
2014-01-10,"201402"
2014-01-11,"201402"
2014-01-12,"201403"
2014-01-13,"201403"
2014-01-14,"201403"
2014-01-15,"201403"
2014-01-16,"201403"
2014-01-17,"201403"
2014-01-18,"201403"
2014-01-19,"201404"
2014-01-20,"201404"
2014-01-21,"201404"
2014-01-22,"201404"
2014-01-23,"201404"
2014-01-24,"201404"
2014-01-25,"201404"
2014-01-26,"201405"
2014-01-27,"201405"
2014-01-28,"201405"
2014-01-29,"201405"
2014-01-30,"201405"
2014-01-31,"201405"
2014-02-01,"201405"
2014-02-02,"201406"
2014-02-03,"201406"
2014-02-04,"201406"
2014-02-05,"201406"
2014-02-06,"201406"
2014-02-07,"201406"
2014-02-08,"201406"
2014-02-09,"201407"
2014-02-10,"201407"
2014-02-11,"201407"
2014-02-12,"201407"
2014-02-13,"201407"
2014-02-14,"201407"
2014-02-15,"201407"
2014-02-16,"201408"
2014-02-17,"201408"
2014-02-18,"201408"
2014-02-19,"201408"
2014-02-20,"201408"
2014-02-21,"201408"
2014-02-22,"201408"
2014-02-23,"201409"
2014-02-24,"201409"
2014-02-25,"201409"
2014-02-26,"201409"
2014-02-27,"201409"
2014-02-28,"201409"
2014-03-01,"201409"
2014-03-02,"201410"
2014-03-03,"201410"
2014-03-04,"201410"
2014-03-05,"201410"
2014-03-06,"201410"
2014-03-07,"201410"
2014-03-08,"201410"
2014-03-09,"201411"
2014-03-10,"201411"
2014-03-11,"201411"
2014-03-12,"201411"
2014-03-13,"201411"
2014-03-14,"201411"
2014-03-15,"201411"
2014-03-16,"201412"
2014-03-17,"201412"
2014-03-18,"201412"
2014-03-19,"201412"
2014-03-20,"201412"
2014-03-21,"201412"
2014-03-22,"201412"
2014-03-23,"201413"
2014-03-24,"201413"
2014-03-25,"201413"
2014-03-26,"201413"
2014-03-27,"201413"
2014-03-28,"201413"
2014-03-29,"201413"
2014-03-30,"201414"
2014-03-31,"201414"
2014-04-01,"201414"
2014-04-02,"201414"
2014-04-03,"201414"
2014-04-04,"201414"
2014-04-05,"201414"
2014-04-06,"201415"
2014-04-07,"201415"
2014-04-08,"201415"
2014-04-09,"201415"
2014-04-10,"201415"
2014-04-11,"201415"
2014-04-12,"201415"
2014-04-13,"201416"
2014-04-14,"201416"
2014-04-15,"201416"
2014-04-16,"201416"
2014-04-17,"201416"
2014-04-18,"201416"
2014-04-19,"201416"
2014-04-20,"201417"
2014-04-21,"201417"
2014-04-22,"201417"
2014-04-23,"201417"
2014-04-24,"201417"
2014-04-25,"201417"
2014-04-26,"201417"
2014-04-27,"201418"
2014-04-28,"201418"
2014-04-29,"201418"
2014-04-30,"201418"
2014-05-01,"201418"
2014-05-02,"201418"
2014-05-03,"201418"
2014-05-04,"201419"
2014-05-05,"201419"
2014-05-06,"201419"
2014-05-07,"201419"
2014-05-08,"201419"
2014-05-09,"201419"
2014-05-10,"201419"
2014-05-11,"201420"
2014-05-12,"201420"
2014-05-13,"201420"
2014-05-14,"201420"
2014-05-15,"201420"
2014-05-16,"201420"
2014-05-17,"201420"
2014-05-18,"201421"
2014-05-19,"201421"
2014-05-20,"201421"
2014-05-21,"201421"
2014-05-22,"201421"
2014-05-23,"201421"
2014-05-24,"201421"
2014-05-25,"201422"
2014-05-26,"201422"
2014-05-27,"201422"
2014-05-28,"201422"
2014-05-29,"201422"
2014-05-30,"201422"
2014-05-31,"201422"
2014-06-01,"201423"
2014-06-02,"201423"
2014-06-03,"201423"
2014-06-04,"201423"
2014-06-05,"201423"
2014-06-06,"201423"
2014-06-07,"201423"
2014-06-08,"201424"
2014-06-09,"201424"
2014-06-10,"201424"
2014-06-11,"201424"
2014-06-12,"201424"
2014-06-13,"201424"
2014-06-14,"201424"
2014-06-15,"201425"
2014-06-16,"201425"
2014-06-17,"201425"
2014-06-18,"201425"
2014-06-19,"201425"
2014-06-20,"201425"
2014-06-21,"201425"
2014-06-22,"201426"
2014-06-23,"201426"
2014-06-24,"201426"
2014-06-25,"201426"
2014-06-26,"201426"
2014-06-27,"201426"
2014-06-28,"201426"
2014-06-29,"201427"
2014-06-30,"201427"
2014-07-01,"201427"
2014-07-02,"201427"
2014-07-03,"201427"
2014-07-04,"201427"
2014-07-05,"201427"
2014-07-06,"201428"
2014-07-07,"201428"
2014-07-08,"201428"
2014-07-09,"201428"
2014-07-10,"201428"
2014-07-11,"201428"
2014-07-12,"201428"
2014-07-13,"201429"
2014-07-14,"201429"
2014-07-15,"201429"
2014-07-16,"201429"
2014-07-17,"201429"
2014-07-18,"201429"
2014-07-19,"201429"
2014-07-20,"201430"
2014-07-21,"201430"
2014-07-22,"201430"
2014-07-23,"201430"
2014-07-24,"201430"
2014-07-25,"201430"
2014-07-26,"201430"
2014-07-27,"201431"
2014-07-28,"201431"
2014-07-29,"201431"
2014-07-30,"201431"
2014-07-31,"201431"
2014-08-01,"201431"
2014-08-02,"201431"
2014-08-03,"201432"
2014-08-04,"201432"
2014-08-05,"201432"
2014-08-06,"201432"
2014-08-07,"201432"
2014-08-08,"201432"
2014-08-09,"201432"
2014-08-10,"201433"
2014-08-11,"201433"
2014-08-12,"201433"
2014-08-13,"201433"
2014-08-14,"201433"
2014-08-15,"201433"
2014-08-16,"201433"
2014-08-17,"201434"
2014-08-18,"201434"
2014-08-19,"201434"
2014-08-20,"201434"
2014-08-21,"201434"
2014-08-22,"201434"
2014-08-23,"201434"
2014-08-24,"201435"
2014-08-25,"201435"
2014-08-26,"201435"
2014-08-27,"201435"
2014-08-28,"201435"
2014-08-29,"201435"
2014-08-30,"201435"
2014-08-31,"201436"
2014-09-01,"201436"
2014-09-02,"201436"
2014-09-03,"201436"
2014-09-04,"201436"
2014-09-05,"201436"
2014-09-06,"201436"
2014-09-07,"201437"
2014-09-08,"201437"
2014-09-09,"201437"
2014-09-10,"201437"
2014-09-11,"201437"
2014-09-12,"201437"
2014-09-13,"201437"
2014-09-14,"201438"
2014-09-15,"201438"
2014-09-16,"201438"
2014-09-17,"201438"
2014-09-18,"201438"
2014-09-19,"201438"
2014-09-20,"201438"
2014-09-21,"201439"
2014-09-22,"201439"
2014-09-23,"201439"
2014-09-24,"201439"
2014-09-25,"201439"
2014-09-26,"201439"
2014-09-27,"201439"
2014-09-28,"201440"
2014-09-29,"201440"
2014-09-30,"201440"
2014-10-01,"201440"
2014-10-02,"201440"
2014-10-03,"201440"
2014-10-04,"201440"
2014-10-05,"201441"
2014-10-06,"201441"
2014-10-07,"201441"
2014-10-08,"201441"
2014-10-09,"201441"
2014-10-10,"201441"
2014-10-11,"201441"
2014-10-12,"201442"
2014-10-13,"201442"
2014-10-14,"201442"
2014-10-15,"201442"
2014-10-16,"201442"
2014-10-17,"201442"
2014-10-18,"201442"
2014-10-19,"201443"
2014-10-20,"201443"
2014-10-21,"201443"
2014-10-22,"201443"
2014-10-23,"201443"
2014-10-24,"201443"
2014-10-25,"201443"
2014-10-26,"201444"
2014-10-27,"201444"
2014-10-28,"201444"
2014-10-29,"201444"
2014-10-30,"201444"
2014-10-31,"201444"
2014-11-01,"201444"
2014-11-02,"201445"
2014-11-03,"201445"
2014-11-04,"201445"
2014-11-05,"201445"
2014-11-06,"201445"
2014-11-07,"201445"
2014-11-08,"201445"
2014-11-09,"201446"
2014-11-10,"201446"
2014-11-11,"201446"
2014-11-12,"201446"
2014-11-13,"201446"
2014-11-14,"201446"
2014-11-15,"201446"
2014-11-16,"201447"
2014-11-17,"201447"
2014-11-18,"201447"
2014-11-19,"201447"
2014-11-20,"201447"
2014-11-21,"201447"
2014-11-22,"201447"
2014-11-23,"201448"
2014-11-24,"201448"
2014-11-25,"201448"
2014-11-26,"201448"
2014-11-27,"201448"
2014-11-28,"201448"
2014-11-29,"201448"
2014-11-30,"201449"
2014-12-01,"201449"
2014-12-02,"201449"
2014-12-03,"201449"
2014-12-04,"201449"
2014-12-05,"201449"
2014-12-06,"201449"
2014-12-07,"201450"
2014-12-08,"201450"
2014-12-09,"201450"
2014-12-10,"201450"
2014-12-11,"201450"
2014-12-12,"201450"
2014-12-13,"201450"
2014-12-14,"201451"
2014-12-15,"201451"
2014-12-16,"201451"
2014-12-17,"201451"
2014-12-18,"201451"
2014-12-19,"201451"
2014-12-20,"201451"
2014-12-21,"201452"
2014-12-22,"201452"
2014-12-23,"201452"
2014-12-24,"201452"
2014-12-25,"201452"
2014-12-26,"201452"
2014-12-27,"201452"
2014-12-28,"201453"
2014-12-29,"201453"
2014-12-30,"201453"
2014-12-31,"201453"
2015-01-01,"201453"
2015-01-02,"201453"
2015-01-03,"201453"
2015-01-04,"201501"
2015-01-05,"201501"
2015-01-06,"201501"
2015-01-07,"201501"
2015-01-08,"201501"
2015-01-09,"201501"
2015-01-10,"201501"
2015-01-11,"201502"
2015-01-12,"201502"
2015-01-13,"201502"
2015-01-14,"201502"
2015-01-15,"201502"
2015-01-16,"201502"
2015-01-17,"201502"
2015-01-18,"201503"
2015-01-19,"201503"
2015-01-20,"201503"
2015-01-21,"201503"
2015-01-22,"201503"
2015-01-23,"201503"
2015-01-24,"201503"
2015-01-25,"201504"
2015-01-26,"201504"
2015-01-27,"201504"
2015-01-28,"201504"
2015-01-29,"201504"
2015-01-30,"201504"
2015-01-31,"201504"
2015-02-01,"201505"
2015-02-02,"201505"
2015-02-03,"201505"
2015-02-04,"201505"
2015-02-05,"201505"
2015-02-06,"201505"
2015-02-07,"201505"
2015-02-08,"201506"
2015-02-09,"201506"
2015-02-10,"201506"
2015-02-11,"201506"
2015-02-12,"201506"
2015-02-13,"201506"
2015-02-14,"201506"
2015-02-15,"201507"
2015-02-16,"201507"
2015-02-17,"201507"
2015-02-18,"201507"
2015-02-19,"201507"
2015-02-20,"201507"
2015-02-21,"201507"
2015-02-22,"201508"
2015-02-23,"201508"
2015-02-24,"201508"
2015-02-25,"201508"
2015-02-26,"201508"
2015-02-27,"201508"
2015-02-28,"201508"
